// IC1284
02 57 41.6453  60 38 57.5473
02 57 36.9218  60 34 28.3411
02 57  5.9722  60 31 19.9530
02 56 42.1078  60 29 23.1683
02 56 13.6894  60 35 14.4287
02 56 12.0843  60 41 48.2336
02 56 20.5403  60 48 19.6902
02 55 57.8751  60 51 41.6876
02 55 36.8868  60 48 29.7015
02 54 56.9515  60 50 16.4749
02 54 23.6845  60 52  1.2708
02 53 59.4099  60 48 24.3732
02 53 18.6067  60 45 39.0289
02 52 40.8824  60 40 25.0259
02 51 47.0048  60 37 39.7504
02 50 59.9455  60 34 52.5385
02 49 49.6564  60 31 16.6846
02 49 13.2056  60 34 59.7345
02 48 26.4958  60 35  1.1765
02 47 49.8049  60 37 29.0936
02 47 13.1319  60 33 23.1097
02 47  9.8808  60 28 28.1680
02 47 46.4420  60 24 22.6099
02 47 43.1307  60 19 27.6956
02 47 36.5321  60 11 40.7080
02 47 39.8330  60 05  7.4799
02 48  6.0553  59 59 23.2782
02 48 32.1442  59 54 52.4515
02 49  8.0145  59 52 48.4296
02 49 34.0789  59 51 58.0298

// IC2118
05 05 20.9793 -06 13 55.0279
05 06  5.3023 -06 10 23.7968
05 06 28.1487 -06 11 16.7029
05 06 42.9150 -06 10  6.1895
05 07 10.8546 -06 06 56.0196
05 07 18.9519 -06 08 34.9584
05 07 17.1082 -06 13  2.8669
05 07 26.7848 -06 15 55.2166
05 07 43.0068 -06 18 48.6684
05 07 49.3068 -06 24  6.7209
05 07 36.0734 -06 27 19.5550
05 07 19.6076 -06 29 43.0399
05 06 56.7440 -06 28 50.2969
05 06 48.5249 -06 29 37.6188
05 06 51.6199 -06 33 17.6184
05 06 48.1936 -06 36 32.0865
05 06 30.1571 -06 37 17.6491
05 06 12.1001 -06 38 27.5427
05 05 57.2136 -06 41 39.9012
05 05 53.8181 -06 44  5.5783
05 06  6.8112 -06 46  9.8833
05 06 18.1511 -06 48 38.2434
05 06 14.6767 -06 52 41.4551
05 05 56.5046 -06 55 53.2162
05 05 51.4320 -06 59  7.3567
05 06  2.7136 -07 02 48.8839
05 06 27.0655 -07 07 21.5148
05 06 43.3253 -07 09 50.7211
05 06 46.3499 -07 15  8.2483
05 06 24.8906 -07 18 19.4946
05 06 19.8935 -07 19 56.1330
05 06 16.4809 -07 22 46.2031
05 05 53.4731 -07 23 55.1612
05 05 36.9816 -07 25 54.0333
05 05 18.7014 -07 30 43.2209
05 05  7.1194 -07 32 42.9547
05 05 18.4095 -07 36 24.5490
05 05 21.4411 -07 41 17.7294
05 05 11.4967 -07 43 17.7740
05 05  4.7041 -07 47 44.7107
05 04 52.9642 -07 52 35.0793
05 04 32.9776 -07 58 12.6018
05 04 24.6212 -08 01  1.6608
05 04 19.4370 -08 05 53.2585
05 04 15.8475 -08 11 33.9377
05 04  5.8225 -08 14 47.0293
05 04  2.1867 -08 21 16.4603
05 03 47.0908 -08 26 54.8323
05 03 30.9341 -08 21 58.9602
05 03 21.4206 -08 15 51.2512
05 03  7.0062 -08 09 18.1398
05 03  2.4915 -08 01 58.2816
05 03  6.2062 -07 54 15.7434
05 03 14.6812 -07 49 24.8701
05 03 13.4967 -07 41 16.9295
05 03 21.9201 -07 37 14.8080
05 03 33.6017 -07 33 37.7284
05 03 24.1019 -07 27 30.0280
05 03 30.8156 -07 24 40.6978
05 03 48.8452 -07 24 44.3456
05 03 55.5984 -07 21  6.2344
05 03 50.8571 -07 17 50.2108
05 03 29.5093 -07 18 34.6643
05 03 13.1688 -07 17 42.5547
05 03  1.8581 -07 14 49.5201
05 03  0.4539 -07 10 45.3970
05 02 44.2748 -07 07  2.5616
05 02 55.8568 -07 05  3.0596
05 03 15.5772 -07 03 53.9813
05 03 20.7648 -06 59  2.4316
05 03 19.3933 -06 54  9.5327
05 03 16.2536 -06 51 42.5803
05 03 31.1898 -06 48  6.1736
05 03 47.8685 -06 42 28.1671
05 04 12.6804 -06 37 40.5006
05 04 27.7471 -06 31 13.3183
05 04 39.5403 -06 24 45.4683
05 04 59.4152 -06 19 56.6909
05 05 17.7143 -06 13 54.4082
05 05 20.9793 -06 13 55.0279

// IC2169
06 30 46.8000  09 48  0.0007
06 30 46.4396  09 47 11.7226
06 30 46.3314  09 45 55.1891
06 30 46.8000  09 45  0.0000
06 30 48.5287  09 44  9.9229
06 30 52.4529  09 42 51.0136
06 30 57.0963  09 41 41.6384
06 31  1.2007  09 40 58.7986
06 31  6.3488  09 40 39.4695
06 31 14.6641  09 40 13.1504
06 31 25.2127  09 39 58.8235
06 31 30.0003  09 40  1.1993
06 31 32.7006  09 40 41.8453
06 31 35.8317  09 42  0.7924
06 31 37.1998  09 43  1.2000
06 31 36.4085  09 44 48.1931
06 31 33.6361  09 47  6.9367
06 31 31.5487  09 48 56.9511
06 31 30.2887  09 51  6.1194
06 31 30.0003  09 52 58.8013
06 31 32.0156  09 54 31.7869
06 31 36.1922  09 57  2.4850
06 31 40.0082  09 58 57.2887
06 31 40.7996  10 00  0.0000
06 31 39.3233  10 01 11.2086
06 31 36.4085  10 02 44.4825
06 31 32.8448  10 04 17.7599
06 31 30.0003  10 04 58.8007
06 31 25.0685  10 05 55.8231
06 31 14.4478  10 07 29.1005
06 31  4.9446  10 08 45.6374
06 31  1.2007  10 08 59.9986
06 30 58.2481  10 08 38.4723
06 30 51.7679  10 07 29.1005
06 30 45.2877  10 05 41.4963
06 30 43.2003  10 04 58.8007
06 30 43.0922  10 01 15.9945
06 30 42.9840  09 56 19.4289
06 30 44.8208  09 51 44.3896
06 30 46.8000  09 48  1.9439

// IC2574
10 28 38.1806  68 28 54.871
10 28 28.0556  68 28 12.392
10 28 27.9046  68 27 45.206
10 28 36.5030  68 27 36.927
10 28 28.9304  68 27  7.615
10 28 18.2812  68 26 38.796
10 28 10.0140  68 25 52.542
10 28  3.0056  68 25  9.462
10 27 59.6796  68 24 22.378
10 28  0.5747  68 23 17.612
10 27 54.7965  68 22 30.916
10 27 44.2975  68 22 22.351
10 27 40.1468  68 22 53.597
10 27 30.3267  68 22 58.477
10 27 27.0576  68 22 18.150
10 27 20.1862  68 21 55.349
10 27 32.1769  68 20 52.366
10 27 37.2709  68 21 29.009
10 27 47.1651  68 21 41.095
10 27 59.4843  68 21 45.956
10 28 13.6841  68 21 57.251
10 28 26.9777  68 23  6.449
10 28 34.1026  68 24  9.853
10 28 42.8331  68 24 28.740
10 28 55.3607  68 25  3.922
10 29  4.9623  68 26  3.401
10 29 12.7284  68 27  3.190
10 29 11.7023  68 27 37.400
10 29 11.2510  68 28  4.698
10 29 18.1430  68 28 20.414
10 29 22.6959  68 28 56.971
10 29 14.1146  68 29  8.797
10 29  2.3614  68 29  7.570
10 28 56.9244  68 29 28.968
10 28 47.5801  68 29 17.033
10 28 38.1806  68 28 54.871

// IC2948
11 36  0.0014 -63 32 59.9973
11 35 37.4657 -63 31 38.5336
11 35 16.4406 -63 30 50.2625
11 34 58.8007 -63 31  1.1938
11 34 52.6449 -63 31  9.5847
11 34 47.0281 -63 30 50.2625
11 34 40.8002 -63 30  0.0000
11 34 33.0240 -63 27 27.4686
11 34 23.6650 -63 23 16.4447
11 34 19.1984 -63 19 58.8007
11 34 13.8734 -63 16 40.5112
11 34 11.5320 -63 11 50.8566
11 34 11.9989 -63 10  1.1993
11 34 19.9571 -63 07 30.1099
11 34 36.2993 -63 04 16.9977
11 34 49.3696 -63 02  1.8246
11 34 55.1992 -63 00  0.0000
11 34 58.2239 -62 57 12.1289
11 34 58.8007 -62 55  1.1993
11 34 54.5160 -62 53 20.3998
11 34 47.0281 -62 51 43.8162
11 34 42.3486 -62 50 55.5313
11 34 40.8002 -62 49 58.8007
11 34 41.8817 -62 47 32.7512
11 34 43.7528 -62 43 50.6625
11 34 47.9997 -62 42  0.0027
11 35  2.9034 -62 41 25.8353
11 35 21.1201 -62 40 37.5641
11 35 44.0163 -62 40 37.5641
11 36  0.0014 -62 40 58.7952
11 36 28.8371 -62 41 45.1300
11 37  2.9633 -62 43 12.0319
11 37 39.8293 -62 45 17.5644
11 37 58.8013 -62 46 58.8034
11 38 36.8175 -62 50 26.5961
11 39 18.8642 -62 55 16.2506
11 39 39.8893 -62 57 50.7596
11 40  1.1993 -63 00  0.0000
11 40 35.9402 -63 02 40.4553
11 41 31.0572 -63 07 30.1099
11 41 49.7408 -63 09 16.3477
11 41 52.7998 -63 10  1.1993
11 41 53.4487 -63 13  8.0768
11 41 51.5776 -63 17 19.1418
11 41 49.1984 -63 19 58.8007
11 41 51.1073 -63 23 16.4447
11 41 55.3198 -63 28  6.0992
11 41 59.9993 -63 31 58.8034
11 41 59.9993 -63 32 59.9973
11 41 58.1282 -63 35  1.3138
11 41 54.3826 -63 37 55.1312
11 41 49.1984 -63 40  1.1993
11 41 42.2530 -63 41  8.2709
11 41 24.0363 -63 43 13.8034
11 41 12.3736 -63 44 21.3693
11 40 58.7986 -63 45  0.0000
11 40 49.4774 -63 45 19.2947
11 40 20.0649 -63 45 19.2947
11 40  1.1993 -63 45  0.0000
11 39 53.4231 -63 44 40.7053
11 39 46.8004 -63 43 58.8062
11 39 43.1646 -63 42 54.4675
11 39 35.6767 -63 40 58.5892
11 39 28.8000 -63 40  1.1993
11 38 56.9053 -63 40 29.6402
11 38 20.4719 -63 41 37.2061
11 37 58.8013 -63 42  0.0027
11 37 44.0385 -63 41 56.5421
11 37 21.6126 -63 41  8.2709
11 37  1.1987 -63 40  1.1993
11 36 41.0044 -63 37 16.5005
11 36 15.2998 -63 34 42.0190
11 36  0.0014 -63 32 59.9973

// IC348
03 44 48.6566  32 23 16.7331
03 44 36.1356  32 24 20.2615
03 44 32.8809  32 23 21.1551
03 44 27.8014  32 20  2.5497
03 44 17.9739  32 16 25.1715
03 44 11.4326  32 14  6.9360
03 43 52.4350  32 13 11.9220
03 43 49.1235  32 11 32.7841
03 43 50.4410  32 08 52.3975
03 44  2.9295  32 07 49.1574
03 44 20.1411  32 06 44.5303
03 44 37.5142  32 07 19.7415
03 44 51.9644  32 09 55.6512
03 44 58.6860  32 13 53.7662
03 44 57.5487  32 17 54.1333
03 44 56.2200  32 20 14.5386
03 44 48.6566  32 23 16.7331

// IC353
03 50 52.7280  25 24 18.3939
03 51  3.8379  25 26 43.9421
03 51 20.2281  25 26 40.1312
03 51 40.2551  25 26 35.3384
03 52  3.8319  25 25 15.4198
03 52 23.8227  25 24 45.5782
03 52 45.4907  25 22 36.4064
03 53  3.6095  25 21 42.0447
03 53 21.7749  25 21 12.2374
03 53 47.2527  25 21  4.8628
03 54  5.4034  25 20 34.7260
03 54 34.2176  25 17 33.0327
03 54 50.6774  25 18 17.1703
03 54 50.8859  25 20 20.5467
03 54 25.6286  25 22 31.9432
03 53 58.6537  25 25 57.6485
03 53 38.9685  25 29 45.6354
03 53 30.1382  25 32 40.9566
03 53 37.6620  25 35  6.9031
03 53 52.2523  25 35  2.5772
03 54  7.0736  25 37 26.2166
03 54 11.1310  25 41 31.8091
03 54  9.6838  25 45 14.4333
03 53 55.3990  25 48 36.1766
03 53 37.2588  25 49 55.5597
03 53 19.2197  25 52 28.8464
03 53  0.8698  25 51 44.6059
03 52 44.6487  25 54 17.1373
03 52 21.1654  25 57 40.7895
03 51 41.0653  25 59 29.6159
03 51 20.8514  25 58 20.3883
03 51 11.2427  25 52 12.4287
03 51 18.1332  25 46 49.9800
03 51  8.8488  25 44 48.7321
03 50 50.5968  25 44 52.9070
03 50 32.5106  25 47 24.9371
03 50 16.0261  25 46 39.1104
03 50  4.7832  25 42 34.6303
03 49 44.6841  25 42 14.0034
03 49 22.7852  25 42 18.2126
03 49  0.9302  25 43 11.6061
03 48 49.8168  25 40 20.8168
03 48 49.5543  25 35 49.4133
03 49  5.8225  25 33 18.4337
03 49 14.7068  25 29 34.6902
03 49 31.0258  25 28 17.5800
03 50  7.4361  25 27 45.6097
03 50 27.2974  25 25 13.3667
03 50 36.2547  25 23  8.0127
03 50 52.7280  25 24 18.3939

// IC405
05 14 11.3821  33 23 34.6545
05 13 57.1651  33 30 27.2461
05 13 39.0256  33 36 54.4318
05 13 14.9347  33 43 44.5377
05 13  4.6230  33 49 24.3448
05 12 54.3164  33 54 39.6661
05 12 52.0093  33 58 19.1318
05 12 47.8516  34 00 44.7830
05 13  1.5708  34 01 12.5372
05 13 11.0963  34 04 30.3186
05 13 14.8797  34 06  9.0033
05 13  0.8464  34 08 56.8332
05 13  2.5579  34 11 48.3298
05 13  8.3137  34 13 27.4814
05 13 20.2081  34 12 41.3663
05 13 23.7546  34 17 11.0394
05 13 11.3692  34 23 14.8929
05 13 16.6255  34 30 36.1038
05 13 34.2157  34 33  6.7264
05 13 53.7198  34 36 26.4990
05 14 13.5742  34 35 41.6748
05 14 27.3328  34 36 57.7414
05 14 45.2732  34 35 23.3551
05 15  6.8905  34 37 29.4644
05 15 28.5919  34 38 46.4648
05 15 40.5756  34 37 10.5954
05 15 58.4095  34 36 48.8837
05 16 12.1338  34 39 17.5287
05 16 27.7790  34 42 59.6585
05 16 31.9624  34 38 55.7895
05 16 49.6453  34 41 49.1263
05 17  1.6513  34 39 23.9008
05 17 23.4780  34 38 13.0252
05 17 35.4256  34 36 36.5103
05 17 59.2660  34 34 12.0676
05 18 13.3302  34 27 17.7869
05 18 11.5415  34 21 35.4254
05 18 15.6854  34 15 29.1550
05 18  7.9709  34 10 10.8124
05 17 46.3708  34 08 31.0977
05 17 34.6343  34 06 27.7213
05 17 24.9320  34 03 11.1896
05 17  5.3008  34 02 20.1443
05 16 49.4976  34 03 56.0138
05 16 29.7875  34 04 42.3486
05 16  4.4262  34 00 58.8181
05 15 50.5182  34 03 23.3981
05 15 30.6210  34 07  0.2271
05 15  5.1481  34 05 18.1366
05 14 51.7912  33 59 33.5367
05 14 50.4058  33 51 24.4116
05 14 54.9532  33 42 27.4686
05 14 59.5537  33 32 41.6776
05 15  4.1834  33 22  6.9974
05 15 12.5244  33 13 59.5889
05 15  1.1982  33 08 39.8456
05 14 47.3503  33 11 52.8342
05 14 27.5131  33 16 42.3514
05 14 25.2884  33 20 21.9131
05 14 11.3821  33 23 34.6545

// IC410
05 23 49.1994  33 13  1.1966
05 23 46.4992  33 12 11.9092
05 23 40.7760  33 10 54.3045
05 23 37.4286  33 10 17.5415
05 23 34.8005  33 10  1.1993
05 23 14.8912  33 09 36.6861
05 22 41.7004  33 09 28.5150
05 22 13.8364  33 09 36.6861
05 22  4.8001  33 10  1.1993
05 21 58.2117  33 11  6.5817
05 21 42.8034  33 14 22.6740
05 21 28.5847  33 17 42.8311
05 21 25.1995  33 19  1.2048
05 21 24.4442  33 20 38.5025
05 21 24.6245  33 23 26.0165
